,title,text,category,is_fake
453,amazon alexa add prime now voic shop,also alcohol deliveri avail seattl amazon hometown beer wine avail columbus cincinnati ohio alcohol shipment requir custom show id deliv worker,technology,0
454,oldest vespa exist auction,first two sinc gone scooter heaven now oldest vespa auction deeppocket owner win just museum piec vespa still run,technology,0
455,let light german scientist test artifici sun,giant honeycomblik setup spotlight offici known synlight juelich kilomet mile west cologn use xenon shortarc lamp normal found cinema simul natur sunlight often short suppli germani time year,technology,0
456,new threat led airlin laptop limit offici say,new ban electron devic larger smartphon laptop tablet game devic will check intern flight american offici announc us ban earli tuesday british follow later day discuss countri,technology,0
457,appl cut price lowerend ipad releas red iphon,muchspecul inch ipad pro materi new version exist size pro lineup aim busi creativ profession new devic most refresh exist model appl unveil press releas tuesday rather stage event typic bigger product releas,technology,0
458,ban aim electron cabin usbound flight,reason ban immedi clear us secur offici comment ban reveal monday statement royal jordanian airlin offici news agenc saudi arabia second us offici said ban will affect nine airlin total transport secur administr will inform affect airlin m eastern time tuesday,technology,0
459,yahoo reveal massiv breach data m account,stolen inform accord yahoo includ name email address date birth telephon number password inform possibl questionansw combin secur question often use reset password,technology,0
460,phone devic test male fertil accuraci studi show,new technolog consist extern accessori sperm sampl insert app analyz make test straightforward home pregnanc test scientist say new technolog still year away team behind hope new form test will make infertil test easier cheaper men avoid need go clinic,technology,0
461,well fargo introduc cardless atm across us digit push,bank america corp jpmorgan chase co among big bank announc digit upgrad atm infrastructur well fargo first us bank roll cardless machin across entir network,technology,0
462,gps devic prevent fals everest claim climber,govern ban indian coupl mountain nepal year last year fake photograph show atop world tallest peak,technology,0
463,follow youtub gaff t verizon may pull ad googl,googl chief busi offic phillip schindler issu apolog compani blog monday say practic unaccept know unaccept advertis agenc put trust us schindler wrote blog statement,technology,0
464,microsoft will licens good deal connect car patent toyota automot news report ,toyota will access number intellectu properti cover oper system voic recognit artifici intellig gestur control disclos much money toyota paid access probabl cheap,technology,0
465,amazon prime air drone complet first us public deliveri,monday autonom drone deliv sever bottl sunscreen four pound mar amazonhost confer palm spring florida entir flight took place control airspac palm spring airport,technology,0
466,amazon budget phone sell,onlin retail said thursday build popular discount phone program call prime exclus phone ad two devic lineup prime custom us can now preorder motorola moto g plus start least full retail price alcatel amazon said discount price avail prime member come thank ad amazon slap devic lock screen,technology,0
467,youtub revers restrict gaythem content,youtub acknowledg monday might made mistak say tweet video incorrect label right come restrict vow video lift monday afternoon,technology,0
468,googl allow user share locat map app,locationshar featur aim help peopl find crowd place concert confer user will retain control share whereabout long said googl execut jen fitzpatrick lead googl map,technology,0
